Date,MSFT,AAPL,META,ORCL,GOOGL,AMZN,NVDA,ADBE,CRM,INTC,^GSPC
,MSFT,AAPL,META,ORCL,GOOGL,AMZN,NVDA,ADBE,CRM,INTC,^GSPC
2021-05-17,235.26,123.08,313.0,73.91,113.51,163.52,14.13,482.74,211.95,50.63,4163.29
2021-05-18,233.25,121.7,307.55,73.55,112.2,161.61,13.98,480.62,211.23,50.18,4127.83
2021-05-19,233.83,121.54,311.15,73.59,112.64,161.59,14.03,480.47,218.14,50.66,4115.68
2021-05-20,237.06,124.1,316.13,73.57,114.4,162.38,14.58,491.67,220.54,51.2,4159.12
2021-05-21,235.8,122.26,313.77,73.86,113.77,160.15,14.95,488.07,219.36,51.32,4155.86
2021-05-24,241.19,123.89,322.1,74.19,117.08,162.25,15.57,497.83,223.71,52.12,4197.05
2021-05-25,242.1,123.7,325.24,73.68,117.18,162.95,15.61,505.08,224.42,52.04,4188.13
2021-05-26,241.88,123.65,325.11,74.08,118.04,163.26,15.66,506.98,226.36,52.09,4195.99
2021-05-27,239.78,122.12,330.16,73.82,117.17,161.51,15.45,498.28,222.56,52.83,4200.88
2021-05-28,240.14,121.46,326.17,73.59,116.88,161.15,16.2,504.58,234.65,52.27,4204.11
2021-06-01,237.94,121.14,326.57,74.37,118.08,160.93,16.22,495.91,232.78,52.06,4202.04
2021-06-02,237.85,121.9,326.59,75.02,117.56,161.7,16.74,495.77,231.23,52.6,4208.12
2021-06-03,236.32,120.42,323.5,75.79,116.42,159.35,16.93,493.14,227.5,51.47,4192.85
2021-06-04,241.2,122.71,327.78,77.47,118.7,160.31,17.53,504.5,234.04,52.5,4229.89
2021-06-07,244.11,122.72,333.96,78.45,119.13,159.9,17.57,509.47,234.69,52.24,4226.52
2021-06-08,242.92,123.54,331.08,79.08,118.94,163.21,17.41,509.2,233.0,52.16,4227.26
2021-06-09,243.9,123.92,327.68,78.99,119.41,164.06,17.32,514.68,232.67,52.16,4219.55
2021-06-10,247.41,122.93,329.87,76.92,120.76,167.48,17.39,535.52,236.71,52.51,4239.18
2021-06-11,248.03,124.13,328.68,77.48,120.51,167.34,17.78,541.26,236.83,52.94,4247.44
2021-06-14,249.96,127.19,334.15,77.22,121.44,169.19,17.98,556.95,242.7,53.25,4255.15
2021-06-15,248.48,126.37,334.13,76.3,120.42,169.16,17.75,548.46,239.07,53.07,4246.59
2021-06-16,247.54,126.86,328.5,72.04,119.78,170.76,17.77,543.33,238.88,52.36,4223.7
2021-06-17,250.93,128.46,333.89,72.49,120.75,174.46,18.61,551.36,240.89,52.33,4221.86
2021-06-18,249.51,127.17,327.09,71.25,119.13,174.35,18.6,565.59,239.27,50.94,4166.45
2021-06-21,252.59,128.96,329.7,72.89,120.81,172.7,18.39,567.35,240.94,51.13,4224.79
2021-06-22,255.36,130.6,336.39,73.54,121.33,175.27,18.84,575.74,239.59,51.13,4246.44
2021-06-23,255.13,130.32,337.94,72.99,121.13,175.19,19.01,574.23,238.34,50.57,4241.84
2021-06-24,256.5,130.04,340.51,72.66,121.5,172.45,19.16,578.26,240.24,51.31,4266.49
2021-06-25,254.89,129.75,338.71,73.33,121.5,170.07,18.99,579.66,238.37,51.16,4280.7
2021-06-28,258.45,131.38,352.87,73.37,121.53,172.19,19.94,588.8,241.03,52.6,4290.61
2021-06-29,261.03,132.89,349.15,72.99,121.27,172.41,19.98,590.75,242.25,51.93,4291.8
2021-06-30,260.54,133.5,345.0,72.75,121.09,172.01,19.96,585.64,240.74,51.37,4297.5
2021-07-01,261.22,133.8,351.63,74.34,121.44,171.65,20.17,584.73,241.44,51.26,4319.94
2021-07-02,267.04,136.43,351.94,76.47,124.23,175.55,20.44,593.07,244.61,51.94,4352.34
2021-07-06,267.05,138.43,350.03,77.65,125.16,183.79,20.65,596.9,246.63,51.33,4343.54
2021-07-07,269.23,140.92,347.76,80.46,125.44,184.83,20.33,605.77,244.85,51.21,4358.13
2021-07-08,266.82,139.62,342.96,79.99,124.02,186.57,19.86,605.95,242.24,50.69,4320.82
2021-07-09,267.32,141.45,347.69,82.02,124.49,185.97,20.0,604.5,241.51,51.24,4369.55
2021-07-12,266.72,140.85,350.41,81.39,125.93,185.93,20.47,600.2,239.4,51.91,4384.63
2021-07-13,270.24,141.96,349.35,81.38,126.3,183.87,20.2,605.01,240.49,52.04,4369.21
2021-07-14,271.71,145.38,344.92,82.81,127.19,184.08,19.8,608.83,238.92,51.72,4374.3
2021-07-15,270.29,144.73,341.78,80.9,125.96,181.56,18.92,606.17,234.14,51.07,4360.03
2021-07-16,270.02,142.69,338.5,82.07,125.93,178.68,18.12,606.1,234.98,50.3,4327.16
2021-07-19,266.42,138.85,334.33,81.59,123.56,177.48,18.74,602.05,234.11,50.0,4258.49
2021-07-20,268.64,142.46,339.0,83.17,125.17,178.66,18.57,608.72,236.64,50.55,4323.06
2021-07-21,270.64,141.73,343.53,84.14,126.5,179.26,19.37,612.26,238.61,51.46,4358.69
2021-07-22,275.2,143.09,348.46,85.07,127.37,181.9,19.55,623.68,244.69,51.21,4367.48
2021-07-23,278.6,144.81,366.91,82.26,131.92,182.83,19.51,625.87,244.66,48.5,4411.79
2021-07-26,278.0,145.23,369.56,82.42,132.94,184.99,19.25,620.8,244.02,49.7,4422.3
2021-07-27,275.59,143.06,364.95,82.36,130.82,181.32,19.16,618.28,239.99,48.67,4401.46
2021-07-28,275.28,141.32,370.37,81.78,134.98,181.52,19.46,620.92,240.43,48.57,4400.64
2021-07-29,275.55,141.96,355.53,82.2,134.66,180.0,19.62,621.7,240.51,49.14,4419.15
2021-07-30,274.02,142.18,353.53,81.74,133.62,166.38,19.45,621.63,238.43,49.16,4395.26
2021-08-02,273.93,141.85,349.21,82.17,133.75,166.57,19.7,618.75,237.37,49.12,4387.16
2021-08-03,276.14,143.64,348.51,84.18,134.52,168.31,19.77,621.28,237.64,49.47,4423.15
2021-08-04,275.56,143.24,356.13,84.47,134.02,167.74,20.23,625.68,240.64,49.32,4402.66
2021-08-05,278.45,143.35,360.14,83.89,135.13,168.8,20.59,632.08,246.93,49.64,4429.1
2021-08-06,278.4,142.66,360.68,83.98,134.63,167.25,20.32,631.38,246.96,49.66,4436.52
2021-08-09,277.31,142.61,358.79,84.33,135.79,167.09,20.25,629.22,245.71,49.78,4432.35
2021-08-10,275.49,142.14,358.32,84.09,135.69,166.03,19.89,621.74,239.87,49.68,4436.75
2021-08-11,275.98,142.39,357.16,84.08,135.16,164.61,19.65,626.03,238.77,49.87,4442.41
2021-08-12,278.73,145.35,359.83,84.25,136.07,165.18,19.86,634.35,244.8,49.31,4460.83
2021-08-13,281.66,145.55,360.35,84.78,136.6,164.7,20.14,637.31,247.92,49.27,4468.0
2021-08-16,283.34,147.53,363.71,85.2,137.18,164.95,19.9,636.94,245.59,49.25,4479.71
2021-08-17,281.88,146.62,355.66,85.32,135.54,162.1,19.41,635.01,243.42,48.53,4448.08
2021-08-18,280.15,142.88,352.68,83.43,134.34,160.06,19.0,626.77,247.59,48.07,4400.27
2021-08-19,285.97,143.21,352.35,83.22,134.57,159.39,19.75,637.66,249.41,48.3,4405.8
2021-08-20,293.29,144.66,356.57,83.43,136.3,160.0,20.77,647.34,252.42,47.9,4441.67
2021-08-23,293.57,146.15,360.52,83.6,138.89,163.29,21.91,656.86,256.75,49.03,4479.53
2021-08-24,291.61,146.06,362.66,83.07,140.1,165.29,21.74,657.24,255.9,49.56,4486.23
2021-08-25,291.02,144.83,365.52,83.13,140.91,164.96,22.16,656.8,257.08,49.56,4496.19
2021-08-26,288.21,144.03,361.54,83.23,140.28,165.8,22.02,652.39,263.92,48.94,4470.0
2021-08-27,288.82,145.07,369.73,83.82,142.82,167.48,22.58,658.52,262.67,49.64,4509.37
2021-08-30,292.54,149.48,377.7,83.91,143.41,171.08,22.64,665.99,261.14,49.68,4528.79
2021-08-31,290.9,148.22,376.43,83.61,143.51,173.54,22.34,663.7,261.43,49.79,4522.68
2021-09-01,290.85,148.88,379.08,84.38,144.03,173.95,22.39,665.89,264.44,49.43,4524.09
2021-09-02,290.19,150.0,372.36,84.24,142.11,173.16,22.35,664.64,260.33,49.49,4536.95
2021-09-03,290.18,150.63,373.33,84.43,142.56,173.9,22.79,666.59,263.22,49.29,4535.43
2021-09-07,289.26,152.96,379.2,83.23,143.1,175.46,22.61,661.39,261.37,49.41,4520.03
2021-09-08,289.29,151.42,374.63,83.93,142.51,176.27,22.29,663.22,258.82,49.34,4514.07
2021-09-09,286.43,150.41,375.06,83.99,142.36,174.21,22.13,661.68,256.97,49.18,4493.28
2021-09-10,284.95,145.43,375.74,84.13,139.72,173.46,22.43,658.94,253.48,49.59,4458.58
2021-09-13,286.18,145.99,373.58,83.39,141.17,172.86,22.11,645.15,250.43,50.65,4468.73
2021-09-14,288.88,144.6,373.6,81.04,141.38,172.5,22.2,645.01,250.69,50.22,4443.05
2021-09-15,293.73,145.48,371.01,82.3,143.25,173.79,22.29,661.08,252.45,50.77,4480.7
2021-09-16,294.12,145.25,370.16,81.85,142.43,174.41,22.2,665.11,256.59,50.5,4473.75
2021-09-17,288.96,142.59,361.88,81.04,139.65,173.13,21.85,654.48,256.76,49.98,4432.99
2021-09-20,283.59,139.54,352.93,80.83,137.58,167.79,21.07,641.29,254.48,48.8,4357.73
2021-09-21,284.07,140.02,354.7,81.54,137.89,167.18,21.2,645.89,254.24,48.7,4354.19
2021-09-22,287.72,142.38,340.54,82.96,139.13,169.0,21.89,626.08,255.42,49.28,4395.64
2021-09-23,288.66,143.34,343.27,83.88,140.06,170.8,22.43,630.84,273.84,49.76,4448.98
2021-09-24,288.46,143.43,350.21,84.37,141.05,171.28,22.03,622.71,281.5,49.94,4455.48
2021-09-27,283.47,141.91,350.83,85.4,139.92,170.29,21.61,603.65,275.63,50.35,4443.11
2021-09-28,273.2,138.53,338.0,84.89,134.72,165.8,20.66,578.77,268.34,49.74,4352.63
2021-09-29,273.67,139.43,336.97,85.6,133.25,165.06,20.47,577.7,266.59,49.27,4359.46
2021-09-30,271.66,138.13,336.75,81.73,132.58,164.25,20.67,575.72,267.3,49.07,4307.54
2021-10-01,278.58,139.26,340.34,84.18,135.42,164.16,20.7,577.47,271.28,49.61,4357.04
2021-10-04,272.81,135.83,323.69,83.73,132.56,159.49,19.69,558.49,266.94,49.25,4300.46
2021-10-05,278.25,137.75,330.37,85.82,134.91,161.05,20.41,566.7,267.84,49.69,4345.72
2021-10-06,282.45,138.62,331.04,85.68,136.44,163.1,20.66,570.31,271.29,49.72,4363.55
2021-10-07,284.12,139.88,326.66,86.59,138.08,165.12,21.03,578.96,270.61,49.9,4399.76
2021-10-08,284.12,139.5,327.48,88.85,138.64,164.43,20.79,576.86,268.54,49.56,4391.34
2021-10-11,283.52,139.41,322.92,89.7,137.78,162.32,20.65,573.07,269.79,49.22,4361.19
2021-10-12,282.22,138.14,321.25,89.96,135.33,162.37,20.63,580.69,274.96,48.05,4350.65
2021-10-13,285.53,137.56,322.01,90.74,136.45,164.21,20.89,591.12,280.29,48.13,4363.8
2021-10-14,291.73,140.34,325.97,89.69,139.99,164.99,21.7,607.51,285.82,49.65,4438.26
2021-10-15,293.14,141.39,322.23,89.74,140.21,170.45,21.82,610.09,287.44,50.16,4471.37
2021-10-18,296.11,143.06,332.73,90.85,141.61,172.34,22.18,622.83,287.48,50.17,4486.46
2021-10-19,297.02,145.22,337.34,91.37,142.06,172.21,22.24,636.07,288.11,50.85,4519.63
2021-10-20,296.23,145.71,338.13,90.97,140.61,170.75,22.06,632.37,285.89,51.0,4536.19
2021-10-21,299.45,145.92,339.22,90.65,140.72,171.75,22.64,638.66,285.62,51.58,4549.78
2021-10-22,297.91,145.15,322.08,92.49,136.44,166.78,22.68,643.58,288.33,45.56,4544.9
2021-10-25,296.92,145.1,326.13,92.15,136.32,166.02,23.12,646.97,289.67,45.51,4566.48
2021-10-26,298.83,145.77,313.35,91.29,138.17,168.8,24.66,642.5,290.84,44.47,4574.79
2021-10-27,311.41,145.31,309.79,90.4,145.02,169.62,24.4,640.08,290.88,44.11,4551.68
2021-10-28,312.55,148.94,314.45,90.58,144.65,172.33,24.89,639.28,294.06,44.28,4596.42
2021-10-29,319.55,146.24,321.05,90.31,146.83,168.62,25.51,650.36,295.35,45.13,4605.38
2021-11-01,317.39,145.42,327.41,88.84,142.32,165.91,25.77,640.2,298.38,45.64,4613.67
2021-11-02,321.01,146.45,325.53,90.25,144.24,165.64,26.35,640.4,298.57,45.92,4630.65
2021-11-03,321.85,147.89,329.04,90.51,145.4,169.2,26.54,655.18,298.51,46.41,4660.57
2021-11-04,324.2,147.37,333.23,90.02,147.05,173.85,29.74,674.08,303.58,46.66,4680.06
2021-11-05,323.83,147.9,338.47,89.38,147.63,175.95,29.69,662.72,302.8,47.23,4697.53
2021-11-08,324.73,147.08,335.98,89.56,147.81,174.45,30.74,666.02,305.48,47.81,4701.7
2021-11-09,323.73,147.44,332.76,89.04,147.7,178.81,30.59,667.92,305.23,47.49,4685.25
2021-11-10,318.76,144.61,325.09,88.33,144.7,174.1,29.4,647.5,295.33,47.08,4646.71
2021-11-11,320.33,144.56,325.19,88.52,144.57,173.62,30.33,643.17,298.6,46.86,4649.27
2021-11-12,324.47,146.64,338.24,88.05,147.46,176.26,30.33,657.6,302.21,46.66,4682.85
2021-11-15,323.84,146.65,344.85,88.5,147.24,177.28,29.96,659.73,301.07,46.67,4682.8
2021-11-16,327.16,147.62,340.29,90.0,146.66,177.04,30.14,671.03,302.65,46.94,4700.9
2021-11-17,327.38,150.06,338.12,89.74,146.83,177.45,29.2,670.67,303.56,46.59,4688.67
2021-11-18,329.46,154.34,336.05,89.11,148.61,184.8,31.61,670.96,298.61,46.08,4704.54
2021-11-19,331.23,156.96,342.61,88.46,147.71,183.83,32.92,688.37,296.81,45.93,4697.96
2021-11-22,328.06,157.42,338.35,89.06,145.1,178.63,31.89,673.57,292.54,46.22,4682.94
2021-11-23,325.99,157.8,334.62,87.49,144.59,179.0,31.68,665.16,287.2,45.54,4690.7
2021-11-24,326.21,158.32,338.4,88.09,144.92,179.02,32.61,668.32,284.99,46.15,4701.46
2021-11-26,318.27,153.3,330.53,86.91,141.02,175.23,31.44,662.1,280.1,45.24,4594.62
2021-11-29,324.98,156.66,335.4,87.49,144.34,178.08,33.31,687.49,292.45,46.37,4655.27
2021-11-30,319.14,161.6,321.93,85.42,140.73,175.35,32.61,669.85,280.84,45.63,4567.0
2021-12-01,318.65,161.09,308.18,84.48,139.9,172.19,31.37,657.41,247.86,45.07,4513.04
2021-12-02,318.08,160.1,307.97,84.71,141.79,171.87,32.06,671.88,257.42,45.91,4577.1
2021-12-03,311.83,158.22,304.45,83.06,140.84,169.49,30.63,616.53,254.58,45.68,4538.43
2021-12-06,314.9,161.62,315.39,83.72,141.98,171.37,29.98,622.04,255.01,47.29,4591.67
2021-12-07,323.32,167.35,320.3,84.77,146.06,176.16,32.36,649.96,263.13,48.76,4686.75
2021-12-08,323.37,171.16,327.99,83.72,146.97,176.16,31.76,653.1,262.46,48.0,4701.21
2021-12-09,321.57,170.66,327.25,83.56,146.43,174.17,30.43,632.57,260.5,46.82,4667.45
2021-12-10,330.68,175.44,327.18,96.61,146.79,172.21,30.14,654.45,262.18,46.92,4712.02
2021-12-13,327.65,171.81,331.89,94.97,144.63,169.57,28.11,658.3,261.91,46.37,4668.97
2021-12-14,316.97,170.43,331.14,94.03,142.73,169.09,28.28,614.86,251.89,46.1,4634.09
2021-12-15,323.06,175.29,339.0,97.57,145.24,173.32,30.4,630.33,256.28,46.99,4709.85
2021-12-16,313.65,168.41,332.29,97.16,143.26,168.87,28.33,566.09,249.46,47.14,4668.67
2021-12-17,312.59,167.31,331.19,90.95,140.56,170.02,27.75,556.64,249.27,46.95,4620.64
2021-12-20,308.83,165.95,322.92,86.26,140.45,167.08,27.66,549.77,243.63,46.0,4568.02
2021-12-21,315.96,169.12,331.6,86.14,142.3,170.42,29.02,557.52,248.9,47.09,4649.23
2021-12-22,321.66,171.71,327.88,84.59,145.21,171.04,29.34,563.98,249.14,47.27,4696.56
2021-12-23,323.1,172.34,332.63,84.46,145.71,171.07,29.58,569.62,249.48,47.59,4725.79
2021-12-27,330.59,176.3,343.48,84.29,146.69,169.67,30.88,577.68,254.56,48.17,4791.19
2021-12-28,329.44,175.28,343.52,83.45,145.48,170.66,30.26,569.36,251.75,48.01,4786.35
2021-12-29,330.11,175.37,340.27,83.04,145.45,169.2,29.94,569.29,250.86,48.07,4793.06
2021-12-30,327.57,174.21,341.68,82.85,145.0,168.64,29.53,570.53,251.64,47.99,4778.73
2021-12-31,324.68,173.6,333.73,82.09,143.66,166.72,29.35,567.06,250.45,47.76,4766.18
2022-01-03,323.16,177.94,335.9,82.74,143.8,170.4,30.06,564.37,251.76,49.35,4796.56
2022-01-04,317.62,175.68,333.91,83.63,143.22,167.52,29.23,554.0,244.64,49.29,4793.54
2022-01-05,305.43,171.01,321.65,81.39,136.65,164.36,27.55,514.43,224.38,49.96,4700.58
2022-01-06,303.01,168.15,329.87,81.58,136.62,163.25,28.12,514.12,225.83,50.09,4696.05
2022-01-07,303.17,168.32,329.21,82.68,135.89,162.55,27.19,510.7,225.01,49.56,4677.03
2022-01-10,303.39,168.34,325.52,84.35,137.53,161.49,27.35,525.83,226.31,51.21,4670.29
2022-01-11,304.08,171.16,331.77,83.6,138.59,165.36,27.76,529.89,231.44,51.85,4713.07
2022-01-12,307.25,171.6,330.67,83.44,140.27,165.21,27.94,532.37,234.39,51.7,4726.35
2022-01-13,294.25,168.34,323.94,82.95,137.45,161.21,26.52,516.9,225.32,50.95,4659.03
2022-01-14,299.46,169.2,329.32,82.85,138.34,162.14,26.89,520.6,227.88,51.66,4662.85
2022-01-18,292.17,166.0,315.67,80.83,134.88,158.92,25.85,513.34,222.79,50.79,4577.11
2022-01-19,292.83,162.51,317.1,78.78,134.01,156.3,25.02,516.58,223.0,49.73,4532.76
2022-01-20,291.16,160.83,314.1,78.16,132.21,151.67,24.1,510.85,219.71,48.27,4482.73
2022-01-21,285.78,158.78,300.81,77.68,129.28,142.64,23.33,499.91,215.47,48.27,4397.94
2022-01-24,286.11,158.01,306.31,77.87,129.73,144.54,23.33,519.66,219.8,48.17,4410.13
2022-01-25,278.5,156.21,297.81,76.6,125.89,139.99,22.28,502.72,212.27,47.3,4356.45
2022-01-26,286.44,156.12,292.34,75.2,128.17,138.87,22.73,500.81,207.95,47.94,4349.93
2022-01-27,289.46,155.66,292.35,75.38,127.95,139.64,21.9,493.05,209.66,44.56,4326.51
2022-01-28,297.59,166.52,299.36,76.04,132.26,143.98,22.79,518.16,218.92,44.27,4431.85
2022-01-31,300.21,170.87,310.82,76.68,134.19,149.57,24.44,534.3,229.26,45.28,4515.55
2022-02-01,298.07,170.71,316.52,76.57,136.52,151.19,24.59,535.98,228.76,45.4,4546.54
2022-02-02,302.61,171.91,320.49,77.95,146.79,150.61,25.19,533.09,221.75,45.92,4589.38
2022-02-03,290.82,169.03,235.91,77.42,141.92,138.85,23.9,510.83,209.69,44.78,4477.44
2022-02-04,295.35,168.75,235.24,77.58,142.12,157.64,24.27,513.54,216.06,44.87,4500.53
2022-02-07,290.53,168.04,223.16,76.29,138.06,157.94,24.68,507.1,213.83,45.03,4483.87
2022-02-08,294.02,171.14,218.47,76.33,138.26,161.41,25.06,511.31,214.28,45.61,4521.54
2022-02-09,300.44,172.56,230.19,78.85,140.43,161.19,26.65,521.75,218.83,46.64,4587.18
2022-02-10,291.91,168.49,226.29,77.33,137.48,159.0,25.77,495.02,214.52,45.66,4504.08
2022-02-11,284.83,165.08,217.84,75.35,133.18,153.29,23.9,473.97,204.89,44.51,4418.64
2022-02-14,284.79,165.31,216.0,74.59,134.42,155.17,24.22,474.01,203.41,44.47,4401.67
2022-02-15,290.07,169.14,219.28,75.37,135.49,156.51,26.44,479.5,211.15,45.27,4471.07
2022-02-16,289.73,168.91,214.85,74.82,136.61,158.1,26.46,477.7,208.68,45.07,4475.01
2022-02-17,281.25,165.31,206.09,71.36,131.45,154.65,24.46,457.71,197.14,44.46,4380.26
2022-02-18,278.54,163.77,204.55,70.46,129.33,152.6,23.6,442.56,193.99,42.09,4348.87
2022-02-22,278.33,160.85,200.51,70.03,128.75,150.2,23.34,438.4,192.31,41.76,4304.76
2022-02-23,271.13,156.69,196.9,68.47,126.54,144.83,22.34,429.45,187.78,41.73,4225.5
2022-02-24,284.98,159.3,205.98,70.68,131.6,151.36,23.7,463.82,201.33,43.66,4288.7
2022-02-25,287.61,161.37,208.84,72.14,133.36,153.79,24.11,465.54,205.08,44.59,4384.65
2022-02-28,289.04,161.63,209.39,71.78,133.95,153.56,24.34,467.68,207.48,44.58,4373.94
2022-03-01,285.33,159.75,201.91,71.82,132.96,151.14,23.43,466.68,205.87,43.75,4306.26
2022-03-02,290.4,163.04,206.49,73.96,133.47,152.05,24.18,471.18,207.35,45.67,4386.54
2022-03-03,286.27,162.72,201.39,73.93,132.8,147.9,23.67,459.08,201.79,44.79,4363.49
2022-03-04,280.4,159.72,198.5,72.27,130.83,145.64,22.89,452.13,200.07,44.92,4328.87
2022-03-07,269.81,155.94,186.01,70.22,125.34,137.45,21.31,437.97,193.39,44.56,4201.09
2022-03-08,266.85,154.12,188.81,69.28,126.06,136.01,21.47,431.53,189.3,44.39,4170.7
2022-03-09,279.09,159.51,196.95,71.9,132.33,139.28,22.97,450.87,200.22,44.51,4277.88
2022-03-10,276.27,155.17,193.69,72.42,131.34,146.82,22.62,438.95,197.25,43.61,4259.52
2022-03-11,270.93,151.46,186.15,73.53,128.81,145.52,22.06,416.38,195.04,42.83,4204.31
2022-03-14,267.42,147.44,185.18,72.82,124.92,141.85,21.29,411.5,190.33,41.49,4173.11
2022-03-15,277.78,151.81,190.53,76.15,128.14,147.37,22.93,421.66,193.3,41.88,4262.45
2022-03-16,284.79,156.22,202.04,75.55,132.19,153.1,24.45,442.36,202.6,43.58,4357.86
2022-03-17,285.59,157.23,206.22,76.15,132.74,157.24,24.72,444.36,207.37,44.05,4411.67
2022-03-18,290.63,160.52,214.8,77.17,135.01,161.25,26.4,453.33,215.63,44.34,4463.12
2022-03-21,289.4,161.89,209.84,76.49,134.99,161.49,26.69,453.59,210.63,44.29,4461.18
2022-03-22,294.14,165.25,214.96,77.29,138.72,164.89,26.48,466.45,215.05,45.22,4511.61
2022-03-23,289.72,166.62,211.8,75.95,137.14,163.41,25.59,422.9,208.06,45.11,4456.24
2022-03-24,294.18,170.39,217.86,77.7,140.41,163.65,28.1,432.14,210.88,48.24,4520.16
2022-03-25,293.77,171.03,220.09,77.22,140.51,164.77,27.64,431.62,207.98,48.44,4543.06
2022-03-28,300.56,171.89,221.85,78.99,140.3,168.99,28.17,450.01,212.17,48.14,4575.52
2022-03-29,305.12,175.18,228.07,79.64,141.34,169.32,28.6,466.33,218.09,48.83,4631.6
2022-03-30,303.62,174.02,226.08,78.76,140.77,166.3,27.64,460.06,211.83,48.06,4602.45
2022-03-31,298.25,170.92,220.63,78.17,137.93,163.0,27.24,455.62,209.25,46.32,4530.41
2022-04-01,299.33,170.63,223.1,77.49,139.0,163.56,26.66,458.19,209.18,44.96,4545.86
2022-04-04,304.69,174.67,232.07,79.43,141.8,168.35,27.31,468.81,215.68,45.98,4582.64
2022-04-05,300.74,171.36,230.03,78.36,139.44,164.05,25.88,458.58,207.1,44.98,4525.12
2022-04-06,289.73,168.2,221.56,77.59,135.43,158.76,24.36,444.33,197.91,44.43,4481.15
2022-04-07,291.54,168.5,221.21,77.34,134.77,157.78,24.16,452.72,197.26,44.45,4500.21
2022-04-08,287.28,166.5,220.6,76.77,132.19,154.46,23.08,445.34,194.32,43.94,4488.28
2022-04-11,275.95,162.25,214.77,75.65,127.77,151.12,21.88,434.44,192.62,43.52,4412.53
2022-04-12,272.86,164.12,212.47,75.25,126.67,150.79,21.46,426.77,191.99,43.46,4397.45
2022-04-13,278.24,166.8,213.32,75.64,128.83,155.54,22.16,431.67,192.89,43.93,4446.59
2022-04-14,270.7,161.8,208.54,75.36,125.69,151.71,21.22,420.44,186.67,42.68,4392.59
2022-04-18,271.37,161.58,209.13,74.19,126.63,152.79,21.74,425.47,184.3,43.59,4391.69
2022-04-19,275.99,163.86,215.62,75.46,128.94,158.12,22.16,436.4,188.62,44.79,4462.21
2022-04-20,277.02,163.7,198.86,76.16,126.99,154.0,21.44,428.11,183.54,44.96,4459.45
2022-04-21,271.65,162.91,186.61,75.39,123.79,148.3,20.15,417.48,174.67,44.39,4393.66
2022-04-22,265.09,158.37,182.68,72.29,118.65,144.35,19.48,408.67,168.95,43.49,4271.78
2022-04-25,271.56,159.44,185.53,73.02,122.07,146.07,19.87,413.95,172.04,43.98,4296.12
2022-04-26,261.4,153.49,179.54,70.67,117.68,139.39,18.75,399.12,167.62,42.54,4175.2
2022-04-27,273.98,153.26,173.59,70.91,113.36,138.17,18.38,397.9,172.15,42.26,4183.96
2022-04-28,280.18,160.18,204.13,72.22,117.55,144.6,19.75,410.53,183.05,43.77,4287.5
2022-04-29,268.47,154.32,198.91,69.62,113.17,124.28,18.51,395.95,173.39,40.74,4131.93
2022-05-02,275.19,154.62,209.49,70.19,115.63,124.5,19.5,407.29,175.0,42.02,4155.38
2022-05-03,272.59,156.11,210.38,69.52,116.37,124.25,19.57,407.58,175.78,42.11,4175.48
2022-05-04,280.52,162.51,221.67,71.34,121.26,125.93,20.3,423.35,182.8,43.49,4300.17
2022-05-05,268.3,153.46,206.66,69.05,115.55,116.41,18.81,400.51,169.81,42.01,4146.87
2022-05-06,265.77,154.18,202.18,68.76,114.8,114.77,18.64,391.01,167.24,41.73,4123.34
2022-05-09,255.95,149.07,194.68,67.86,111.59,108.79,16.92,376.91,161.23,40.57,3991.24
2022-05-10,260.71,151.47,196.11,68.8,113.46,108.86,17.56,393.03,164.73,41.45,4001.05
2022-05-11,252.05,143.62,187.27,67.37,112.67,105.37,16.6,379.33,158.94,40.34,3935.18
2022-05-12,247.02,139.75,189.75,67.09,111.92,106.93,16.15,388.49,158.1,40.35,3930.08
2022-05-13,252.6,144.21,197.07,67.51,115.1,113.06,17.67,405.45,164.49,41.07,4023.89
2022-05-16,252.97,142.68,198.48,66.12,113.51,110.81,17.23,402.86,161.75,40.58,4008.01
2022-05-17,258.12,146.3,201.04,68.18,115.52,115.37,18.14,409.65,161.36,41.82,4088.85
2022-05-18,246.36,138.05,190.74,64.78,110.98,107.11,16.91,397.88,155.05,39.89,3923.68
2022-05-19,245.45,134.65,189.8,63.59,109.48,107.32,17.09,394.38,153.35,39.57,3900.79
2022-05-20,244.89,134.88,192.03,65.1,108.02,107.59,16.66,399.09,157.34,39.23,3901.36
2022-05-23,252.73,140.29,194.7,66.43,110.57,107.56,16.87,406.76,158.0,39.56,3973.75
2022-05-24,251.74,137.6,179.87,65.48,105.1,104.1,16.12,398.41,154.66,39.25,3941.48
2022-05-25,254.55,137.75,182.4,66.24,104.94,106.78,16.94,402.5,157.34,39.75,3978.73
2022-05-26,257.82,140.95,190.14,67.97,106.91,111.08,17.82,408.6,160.11,40.95,4057.84
2022-05-27,264.94,146.7,193.61,69.03,111.4,115.15,18.78,428.22,162.71,41.96,4158.24
2022-05-31,263.61,145.91,192.13,68.22,112.83,120.21,18.64,416.48,157.92,41.84,4132.15
2022-06-01,264.15,145.78,187.17,67.91,112.96,121.68,18.29,418.16,173.52,41.55,4101.23
2022-06-02,266.24,148.23,197.31,69.38,116.66,125.51,19.56,441.28,185.67,42.24,4176.82
2022-06-03,261.82,142.52,189.29,68.09,113.6,122.35,18.69,429.76,182.23,40.87,4108.54
2022-06-06,260.59,143.26,192.74,69.21,115.86,124.79,18.75,429.46,180.22,40.82,4121.43
